user_id,1_per_0_place,1_per_1_place,1_per_2_place,1_per_3_place,2_per_0_place,2_per_1_place,2_per_2_place,2_per_3_place,3_per_0_place,3_per_1_place,3_per_2_place,3_per_3_place,4_per_0_place,4_per_1_place,4_per_2_place,4_per_3_place,5_per_0_place,5_per_1_place,5_per_2_place,5_per_3_place,6_per_0_place,6_per_1_place,6_per_2_place,6_per_3_place,1_per_0_score,1_per_1_score,1_per_2_score,1_per_3_score,2_per_0_score,2_per_1_score,2_per_2_score,2_per_3_score,3_per_0_score,3_per_1_score,3_per_2_score,3_per_3_score,4_per_0_score,4_per_1_score,4_per_2_score,4_per_3_score,5_per_0_score,5_per_1_score,5_per_2_score,5_per_3_score,6_per_0_score,6_per_1_score,6_per_2_score,6_per_3_score,game_id,team_id
10513,3,5,5,4,4,2,5,4,5,6,5,6,2,2,4,2,4,2,5,2,3,5,2,2,83,22,4,4,16,8,139,9,146,19,12,26,87,27,141,103,10,16,2,158,66,32,34,4,264,1920
10514,6,6,6,5,4,5,6,6,6,2,5,3,6,5,4,5,6,5,6,5,6,1,6,5,57,12,-55,2,10,8,44,-20,12,25,12,29,54,27,110,103,-53,16,-26,158,54,51,14,4,234,1652
10515,4,3,1,4,4,1,3,2,1,2,2,6,4,1,4,1,3,1,1,1,5,1,1,1,72,35,79,3,13,8,228,38,293,21,12,23,99,27,123,103,45,16,43,158,75,35,51,4,218,1580
10516,4,2,6,1,1,3,4,4,6,3,5,1,6,3,1,3,3,3,6,3,6,3,4,3,102,33,-29,17,54,8,160,8,20,17,8,46,30,27,227,103,41,16,-23,158,52,26,25,4,205,1460
10517,4,1,6,6,6,3,1,1,6,3,5,6,6,3,5,3,1,3,6,3,1,6,6,3,98,51,-48,-3,-17,8,258,22,3,16,9,28,41,27,115,103,69,16,-17,158,96,20,11,4,211,1540
10518,5,6,3,5,5,5,6,6,3,4,4,4,3,5,5,5,6,5,3,5,4,2,5,5,69,22,37,1,6,8,118,2,187,21,13,31,82,27,120,103,-7,16,18,158,64,37,29,4,264,1922
10519,3,6,3,6,6,1,6,6,3,6,2,6,1,1,5,1,6,1,3,1,3,5,3,1,103,26,27,3,16,8,100,-2,179,10,11,25,106,27,158,103,-16,16,8,158,68,24,28,4,205,1470
10520,3,2,1,1,1,2,2,1,1,1,1,1,3,2,1,2,2,2,1,2,5,1,1,2,96,44,63,14,52,8,252,37,265,21,13,43,104,27,218,103,61,16,30,158,78,32,47,4,231,1628
10521,3,3,2,3,3,4,2,2,4,1,1,4,4,4,3,4,2,4,2,4,4,2,5,4,92,33,20,4,22,8,194,20,144,20,13,31,71,27,162,103,50,16,8,158,62,29,25,4,262,1906
10522,3,1,3,3,3,4,1,2,3,6,6,3,2,4,3,4,2,4,3,4,1,6,3,4,104,32,54,13,45,8,216,23,239,13,8,40,106,27,210,103,37,16,25,158,109,15,41,4,190,1346
10523,4,6,4,2,2,1,6,5,4,3,4,5,5,1,2,1,6,1,4,1,6,6,6,1,67,15,25,4,18,8,31,-14,143,18,11,26,67,27,126,103,-47,16,8,158,49,28,25,4,242,1740
10524,1,4,1,1,1,4,4,5,1,3,1,1,2,4,1,4,5,4,1,4,1,4,1,4,105,28,76,28,74,8,181,12,292,17,13,56,105,27,276,103,5,16,40,158,111,25,54,4,238,1702
10525,6,2,4,4,4,6,3,4,2,6,2,6,2,6,5,6,4,6,3,6,1,5,3,6,64,36,13,4,19,8,163,7,156,15,13,26,96,27,126,103,11,16,6,158,91,18,26,4,262,1914
10526,4,1,1,3,1,2,1,1,1,4,4,1,1,2,2,2,1,2,1,2,3,3,1,2,104,59,54,5,21,8,314,40,234,11,8,32,110,27,170,103,80,16,22,158,111,24,37,4,215,1568
10527,2,4,5,2,3,1,3,3,5,2,4,2,5,1,2,1,3,1,6,1,5,2,5,1,103,25,35,14,49,8,132,6,191,24,11,42,90,27,219,103,4,16,9,158,62,35,33,4,241,1730
10528,2,2,3,3,4,2,2,1,3,3,2,4,2,2,3,2,1,2,3,2,2,4,5,2,75,26,17,3,14,8,187,20,147,31,14,27,68,27,133,103,36,16,10,158,65,40,21,4,219,1592
10529,5,6,1,3,3,2,6,6,4,3,4,3,4,2,3,2,6,2,1,2,5,1,3,2,95,11,31,8,32,8,44,-17,163,20,11,32,71,27,178,103,-36,16,11,158,54,32,30,4,243,1748
10530,1,6,2,5,5,4,6,6,4,4,4,1,4,4,4,4,6,4,2,4,6,4,4,4,105,9,26,1,5,8,23,-20,157,13,9,36,84,27,156,103,-52,16,9,158,63,23,25,4,252,1854
10531,4,1,2,5,6,4,1,1,2,2,2,5,6,4,4,4,1,4,2,4,5,2,2,4,73,55,89,5,19,8,302,63,298,21,12,27,85,27,136,103,88,16,45,158,62,34,58,4,213,1548
10532,5,2,1,6,6,1,1,1,1,1,2,5,1,1,6,1,2,1,1,1,4,2,3,1,62,65,28,-3,-15,8,328,43,197,18,11,28,109,27,83,103,93,16,15,158,103,24,27,4,252,1848
10533,1,2,1,2,2,6,2,2,1,1,1,2,2,6,2,6,2,6,1,6,2,2,1,6,107,34,74,16,51,8,206,24,265,23,14,45,87,27,233,103,42,16,33,158,74,32,48,4,183,1262
10534,1,6,2,1,1,6,6,5,2,4,6,1,3,6,1,6,6,6,3,6,3,5,1,6,105,11,44,9,36,8,41,-18,213,16,8,35,100,27,193,103,-54,16,15,158,80,22,38,4,211,1532
10535,1,6,1,1,1,3,4,4,1,2,1,1,1,3,1,3,4,3,1,3,6,2,1,3,106,16,82,19,58,8,77,-3,290,22,18,49,88,27,250,103,-22,16,43,158,48,38,55,4,237,1694
10536,1,2,4,1,1,4,4,5,4,3,1,2,3,4,1,4,4,4,5,4,2,3,5,4,67,29,18,9,28,8,118,-5,127,22,17,31,65,27,152,103,-12,16,3,158,67,39,19,4,234,1656
10537,6,5,4,6,6,6,4,5,4,5,3,5,3,6,6,6,4,6,4,6,6,3,2,6,61,11,28,-5,-23,8,32,-16,168,19,13,23,76,27,69,103,-40,16,10,158,44,33,35,4,191,1360
10538,5,4,6,4,5,1,4,4,6,4,2,5,4,1,5,1,4,1,6,1,3,6,5,1,63,21,-21,4,17,8,148,9,77,15,12,25,65,27,121,103,17,16,-8,158,84,17,26,4,192,1374
10539,4,6,4,5,5,1,6,5,4,5,6,4,2,1,5,1,5,1,4,1,5,5,4,1,66,10,35,0,-1,8,41,-15,181,21,9,33,83,27,107,103,-38,16,13,158,50,34,29,4,204,1458
10540,3,4,6,3,2,5,5,5,6,3,2,2,6,5,3,5,5,5,6,5,6,2,4,5,61,28,-24,0,9,8,99,-6,61,19,14,34,50,27,118,103,-16,16,-9,158,64,29,25,4,251,1834
10541,4,6,1,6,6,2,5,4,2,5,3,4,2,2,6,2,4,2,2,2,4,4,6,2,83,22,42,1,5,8,96,-1,207,14,12,37,104,27,138,103,-10,16,15,158,63,22,32,4,241,1726
10542,1,6,1,1,1,3,4,4,1,2,1,1,1,3,1,3,4,3,1,3,6,2,1,3,106,16,82,19,58,8,77,-3,290,22,18,49,88,27,250,103,-22,16,43,158,48,38,55,4,237,1694
10543,4,5,4,5,5,6,5,5,5,5,5,4,5,6,4,6,4,6,5,6,6,5,4,6,101,27,19,1,3,8,117,3,123,16,9,37,58,27,151,103,7,16,6,158,61,19,24,4,190,1344
10544,5,2,6,3,3,2,2,3,6,1,1,3,5,2,3,2,2,2,6,2,2,3,6,2,64,23,-52,11,41,8,95,-11,26,33,14,36,57,27,166,103,-21,16,-27,158,58,46,15,4,204,1454
10545,4,1,3,6,6,5,3,5,4,5,4,4,3,5,6,5,3,5,3,5,2,3,5,5,81,32,22,1,7,8,138,-2,140,19,12,38,66,27,139,103,0,16,6,158,70,38,27,4,206,1476
10546,3,6,5,1,1,4,5,4,5,3,2,1,2,4,1,4,5,4,5,4,2,5,3,4,97,4,17,23,64,8,26,-15,166,23,15,50,90,27,249,103,-54,16,2,158,61,30,34,4,191,1358
10547,1,3,6,2,2,3,4,4,6,2,2,2,6,3,2,3,4,3,6,3,5,2,2,3,108,29,3,8,28,8,119,0,120,18,8,32,65,27,184,103,1,16,0,158,70,19,34,4,182,1252
10548,4,2,1,1,1,3,1,1,1,2,1,1,1,3,1,3,1,3,1,3,2,4,1,3,104,29,92,36,84,8,225,33,333,19,15,58,106,27,297,103,27,16,50,158,107,29,66,4,247,1800
10549,1,4,1,2,2,2,3,1,1,3,5,1,3,2,1,2,3,2,1,2,2,2,1,2,100,25,98,38,82,8,187,33,337,25,12,58,93,27,290,103,26,16,54,158,61,42,67,4,193,1376
10550,6,1,6,6,6,3,2,2,6,3,2,3,5,3,6,3,2,3,6,3,2,3,6,3,66,38,-11,-1,-5,8,179,14,100,23,14,33,64,27,107,103,23,16,-4,158,68,36,28,4,264,1918
10551,5,4,6,5,5,4,4,3,6,5,5,4,6,4,5,4,3,4,6,4,2,3,5,4,63,24,-13,0,-1,8,105,-3,83,16,11,28,57,27,101,103,-7,16,-4,158,60,31,27,4,242,1746
10552,4,1,3,6,6,5,3,5,4,5,4,4,3,5,6,5,3,5,3,5,2,3,5,5,81,32,22,1,7,8,138,-2,140,19,12,38,66,27,139,103,0,16,6,158,70,38,27,4,206,1476
10553,4,1,1,3,1,2,1,1,1,4,4,1,1,2,2,2,1,2,1,2,3,3,1,2,104,59,54,5,21,8,314,40,234,11,8,32,110,27,170,103,80,16,22,158,111,24,37,4,215,1568
10554,5,2,6,2,5,1,6,6,6,2,1,5,6,1,5,1,6,1,6,1,5,2,2,1,72,31,0,5,16,8,123,-2,116,17,13,26,67,27,132,103,-2,16,-1,158,74,22,33,4,246,1788
10555,4,3,2,6,6,3,3,3,1,3,4,6,3,3,6,3,3,3,1,3,4,4,3,3,63,30,60,-7,-15,8,192,25,234,20,12,24,88,27,77,103,47,16,30,158,62,28,36,4,214,1558
10556,6,6,3,6,6,6,6,6,2,5,5,4,4,6,6,6,6,6,3,6,6,5,5,6,59,5,14,0,1,8,-11,-26,126,20,12,31,61,27,103,103,-63,16,5,158,43,30,26,4,201,1434
10557,2,4,2,1,1,2,4,4,2,4,3,1,3,2,1,2,5,2,2,2,4,2,2,2,104,27,61,32,79,8,143,13,240,18,12,58,85,27,285,103,4,16,30,158,67,32,46,4,190,1350
10558,1,2,3,1,1,5,2,2,3,6,3,2,2,5,1,5,2,5,3,5,3,5,3,5,79,28,38,8,31,8,117,0,197,15,12,31,97,27,161,103,2,16,13,158,58,29,34,4,242,1736
10559,4,4,5,6,6,4,4,5,5,6,4,4,4,4,4,4,4,4,5,4,3,6,5,4,95,23,4,0,2,8,111,2,132,12,10,36,79,27,143,103,1,16,1,158,64,21,36,4,183,1258
10560,6,1,6,5,5,1,1,1,6,3,4,2,6,1,5,1,1,1,6,1,2,2,6,1,59,61,-52,-1,-1,8,308,47,16,19,13,31,54,27,101,103,97,16,-24,158,72,31,19,4,249,1822
10561,6,5,3,5,5,4,5,5,4,3,2,6,5,4,6,4,5,4,3,4,6,2,5,4,53,19,38,3,13,8,41,-21,157,19,12,20,62,27,101,103,-38,16,15,158,49,32,23,4,247,1802
10562,3,4,3,4,4,4,6,5,3,4,4,5,5,4,5,4,5,4,3,4,5,6,5,4,63,22,27,2,10,8,64,-4,129,13,11,22,57,27,108,103,-24,16,11,158,55,15,21,4,237,1688
10563,4,6,4,2,2,4,6,6,4,3,4,2,3,4,4,4,6,4,6,4,6,4,4,4,61,18,-20,2,8,8,51,-11,87,18,11,31,69,27,113,103,-39,16,-7,158,59,24,27,4,184,1274
10564,1,5,4,3,2,6,2,2,3,6,6,3,1,6,3,6,2,6,3,6,1,6,2,6,104,24,39,14,50,8,171,8,205,11,8,42,105,27,218,103,13,16,14,158,110,16,36,4,241,1724
10565,2,2,4,2,2,5,3,3,2,6,6,3,1,5,1,5,3,5,5,5,1,6,3,5,105,33,17,4,21,8,151,1,170,10,8,32,110,27,170,103,4,16,4,158,102,11,29,4,235,1664
10566,5,5,1,3,3,5,5,5,2,1,1,3,4,5,3,5,5,5,1,5,4,2,1,5,83,27,77,8,33,8,143,8,250,26,16,33,63,27,173,103,5,16,38,158,62,41,46,4,205,1466
10567,4,6,4,2,2,4,6,6,4,3,4,2,3,4,4,4,6,4,6,4,6,4,4,4,61,18,-20,2,8,8,51,-11,87,18,11,31,69,27,113,103,-39,16,-7,158,59,24,27,4,184,1274
10568,5,6,6,4,5,1,6,6,6,2,3,4,6,1,4,1,6,1,6,1,6,3,6,1,60,15,-30,3,14,8,34,-25,45,24,14,25,54,27,116,103,-42,16,-22,158,51,35,19,4,214,1556
10569,5,2,6,3,3,2,2,3,6,1,1,3,5,2,3,2,2,2,6,2,2,3,6,2,64,23,-52,11,41,8,95,-11,26,33,14,36,57,27,166,103,-21,16,-27,158,58,46,15,4,204,1454
10570,1,1,6,2,2,2,1,1,5,3,3,2,4,2,1,2,1,2,6,2,3,3,1,2,105,52,4,6,24,8,259,19,158,12,9,31,105,27,175,103,61,16,-1,158,110,17,38,4,195,1400
10571,5,3,2,2,2,2,3,2,2,3,3,3,2,2,3,2,3,2,2,2,2,5,2,2,52,32,43,6,25,8,187,17,182,16,13,27,76,27,123,103,40,16,16,158,79,19,31,4,237,1690
10572,5,6,6,5,5,2,6,5,6,5,3,5,3,2,5,2,6,2,6,2,2,5,6,2,59,11,-26,1,6,8,36,-14,75,14,11,29,70,27,106,103,-48,16,-8,158,71,16,25,4,209,1508
10573,6,5,3,6,6,3,4,4,3,4,5,6,4,3,6,3,4,3,2,3,4,4,6,3,54,21,36,-6,-30,8,144,13,176,18,12,21,81,27,51,103,18,16,19,158,71,21,22,4,251,1842
10574,4,2,1,1,1,3,1,1,1,2,1,1,1,3,1,3,1,3,1,3,2,4,1,3,104,29,92,36,84,8,225,33,333,19,15,58,106,27,297,103,27,16,50,158,107,29,66,4,247,1800
10575,1,6,2,1,1,6,6,5,2,4,6,1,3,6,1,6,6,6,3,6,3,5,1,6,105,11,44,9,36,8,41,-18,213,16,8,35,100,27,193,103,-54,16,15,158,80,22,38,4,211,1532
10576,2,6,5,6,6,4,6,6,5,1,1,6,5,4,6,4,6,4,2,4,4,3,3,4,67,-4,-1,-28,-59,8,4,-23,123,26,18,-3,62,27,-5,103,-63,16,9,158,64,30,27,4,249,1828
10577,5,6,6,4,5,1,6,6,6,2,3,4,6,1,4,1,6,1,6,1,6,3,6,1,60,15,-30,3,14,8,34,-25,45,24,14,25,54,27,116,103,-42,16,-22,158,51,35,19,4,214,1556
10578,4,4,5,6,6,3,5,4,5,6,3,6,2,3,6,3,5,3,4,3,3,6,1,3,59,22,-2,-7,-21,8,76,-4,118,12,13,20,75,27,64,103,-22,16,3,158,63,17,30,4,234,1660
10579,6,6,6,6,6,3,6,6,6,6,5,5,6,3,6,3,6,3,5,3,6,6,5,3,51,13,-53,1,7,8,31,-15,5,13,11,24,47,27,94,103,-42,16,-19,158,57,18,17,4,238,1708
10580,2,6,5,3,3,4,5,4,5,5,5,3,4,4,3,4,4,4,5,4,5,6,3,4,106,9,5,6,25,8,44,-4,115,12,8,33,64,27,178,103,-29,16,-1,158,49,19,35,4,194,1394
10581,5,5,5,5,5,6,5,6,5,3,5,1,5,6,5,6,5,6,3,6,4,2,6,6,61,18,23,1,7,8,52,-17,137,20,13,32,64,27,114,103,-42,16,11,158,57,36,19,4,239,1722
10582,4,4,5,6,6,3,5,4,5,6,3,6,2,3,6,3,5,3,4,3,3,6,1,3,59,22,-2,-7,-21,8,76,-4,118,12,13,20,75,27,64,103,-22,16,3,158,63,17,30,4,234,1660
10583,3,6,5,6,3,6,6,6,5,5,6,2,4,6,4,6,6,6,5,6,6,6,4,6,64,5,-23,1,6,8,-3,-27,70,14,11,33,62,27,115,103,-56,16,-8,158,57,18,25,4,244,1764
10584,1,3,5,2,2,5,3,3,4,4,6,3,5,5,2,5,3,5,5,5,3,6,3,5,104,23,-8,6,23,8,112,-1,102,25,8,33,58,27,174,103,-6,16,-3,158,61,35,30,4,219,1594
10585,5,6,1,4,3,6,6,5,1,5,3,5,1,6,5,6,6,6,1,6,4,3,1,6,56,-5,79,3,15,8,11,-23,272,23,14,22,83,27,110,103,-63,16,39,158,60,42,48,4,219,1596
10586,6,3,6,5,5,3,2,2,5,4,5,5,5,3,6,3,2,3,5,3,2,2,6,3,61,24,15,-1,-2,8,184,20,131,20,11,30,64,27,99,103,39,16,7,158,63,38,25,4,245,1778
10587,3,1,3,3,3,4,1,2,3,6,6,3,2,4,3,4,2,4,3,4,1,6,3,4,104,32,54,13,45,8,216,23,239,13,8,40,106,27,210,103,37,16,25,158,109,15,41,4,190,1346
10588,2,4,2,1,1,2,4,4,2,4,3,1,3,2,1,2,5,2,2,2,4,2,2,2,104,27,61,32,79,8,143,13,240,18,12,58,85,27,285,103,4,16,30,158,67,32,46,4,190,1350
10589,5,6,3,5,5,5,6,6,3,4,4,4,3,5,5,5,6,5,3,5,4,2,5,5,69,22,37,1,6,8,118,2,187,21,13,31,82,27,120,103,-7,16,18,158,64,37,29,4,264,1922
10590,5,2,2,4,4,5,2,2,2,4,2,6,1,5,5,5,2,5,2,5,2,5,2,5,66,33,56,3,15,8,207,20,239,17,13,23,106,27,120,103,38,16,23,158,92,24,37,4,238,1700
10591,3,6,3,6,6,1,6,6,3,6,2,6,1,1,5,1,6,1,3,1,3,5,3,1,103,26,27,3,16,8,100,-2,179,10,11,25,106,27,158,103,-16,16,8,158,68,24,28,4,205,1470
10592,6,5,3,5,5,4,5,5,4,3,2,6,5,4,6,4,5,4,3,4,6,2,5,4,53,19,38,3,13,8,41,-21,157,19,12,20,62,27,101,103,-38,16,15,158,49,32,23,4,247,1802
10593,1,6,1,1,1,3,4,4,1,2,1,1,1,3,1,3,4,3,1,3,6,2,1,3,106,16,82,19,58,8,77,-3,290,22,18,49,88,27,250,103,-22,16,43,158,48,38,55,4,237,1694
10594,5,2,6,2,5,1,6,6,6,2,1,5,6,1,5,1,6,1,6,1,5,2,2,1,72,31,0,5,16,8,123,-2,116,17,13,26,67,27,132,103,-2,16,-1,158,74,22,33,4,246,1788
10595,3,1,2,2,2,1,5,5,3,1,2,2,6,1,2,1,5,1,2,1,5,1,5,1,71,42,41,13,49,8,121,-4,169,29,14,40,54,27,187,103,-16,16,15,158,56,43,30,4,210,1528
10596,2,3,1,1,1,3,2,2,1,3,2,3,1,3,2,3,2,3,1,3,1,3,1,3,85,25,54,4,22,8,168,14,230,25,14,31,93,27,156,103,24,16,20,158,71,34,38,4,201,1424
10597,4,1,2,4,4,6,1,1,2,6,6,4,2,6,4,6,1,6,3,6,1,6,3,6,59,53,45,0,2,8,279,35,203,13,12,33,95,27,106,103,71,16,18,158,102,18,32,4,251,1838
10598,1,1,2,1,1,5,1,1,1,2,4,1,3,5,1,5,1,5,1,5,3,1,1,5,106,68,81,39,85,8,368,66,310,17,9,59,106,27,298,103,94,16,47,158,109,31,59,4,236,1676
10599,5,3,2,5,5,1,3,3,3,2,2,6,6,1,5,1,3,1,3,1,6,2,2,1,66,53,43,3,11,8,250,28,189,13,11,21,83,27,112,103,70,16,17,158,69,30,33,4,215,1572
10600,2,1,6,1,1,1,1,1,6,3,4,1,6,1,1,1,1,1,6,1,6,3,4,1,97,50,-43,14,49,8,234,25,27,18,11,42,47,27,213,103,79,16,-20,158,54,26,25,4,262,1908
10601,3,3,2,1,1,5,3,3,2,5,3,4,1,5,2,5,3,5,3,5,3,5,1,5,66,28,27,6,23,8,108,-2,178,18,15,30,93,27,140,103,-12,16,9,158,69,25,31,4,249,1830
10602,5,6,6,6,6,6,6,6,6,1,3,5,6,6,5,6,6,6,6,6,5,1,6,6,91,6,-39,2,9,8,17,-25,50,20,12,23,62,27,137,103,-52,16,-14,158,55,33,21,4,247,1806
10603,6,4,5,5,5,1,4,6,5,5,2,2,4,1,6,1,4,1,2,1,6,3,5,1,59,20,28,1,4,8,59,-20,166,15,11,30,80,27,105,103,1,16,18,158,33,25,25,4,211,1534
10604,3,5,4,1,1,6,3,3,3,4,1,1,3,6,1,6,3,6,5,6,4,4,2,6,104,17,26,16,52,8,95,1,184,19,16,44,97,27,232,103,-14,16,7,158,61,30,35,4,243,1758
10605,6,6,6,6,6,3,6,6,6,6,5,5,6,3,6,3,6,3,5,3,6,6,5,3,51,13,-53,1,7,8,31,-15,5,13,11,24,47,27,94,103,-42,16,-19,158,57,18,17,4,238,1708
10606,2,5,5,4,4,6,5,5,5,6,6,5,5,6,4,6,4,6,5,6,3,6,3,6,105,26,6,3,15,8,161,12,119,15,8,28,63,27,159,103,28,16,0,158,74,21,35,4,248,1812
10607,2,2,3,3,4,2,2,1,3,3,2,4,2,2,3,2,1,2,3,2,2,4,5,2,75,26,17,3,14,8,187,20,147,31,14,27,68,27,133,103,36,16,10,158,65,40,21,4,219,1592
10608,1,4,1,2,2,2,3,1,1,3,5,1,3,2,1,2,3,2,1,2,2,2,1,2,100,25,98,38,82,8,187,33,337,25,12,58,93,27,290,103,26,16,54,158,61,42,67,4,193,1376
10609,3,2,1,4,4,5,2,2,1,1,1,4,1,5,3,5,2,5,1,5,2,1,2,5,101,32,47,4,20,8,199,20,234,21,14,30,111,27,169,103,31,16,19,158,87,29,36,4,211,1536
10610,2,3,4,4,4,1,5,5,4,4,4,6,6,1,5,1,5,1,4,1,3,4,3,1,105,24,9,4,17,8,113,1,108,15,8,30,56,27,164,103,-3,16,0,158,67,24,28,4,202,1446
10611,6,6,3,6,6,6,6,6,2,5,5,4,4,6,6,6,6,6,3,6,6,5,5,6,59,5,14,0,1,8,-11,-26,126,20,12,31,61,27,103,103,-63,16,5,158,43,30,26,4,201,1434
10612,3,1,3,3,3,4,1,2,3,6,6,3,2,4,3,4,2,4,3,4,1,6,3,4,104,32,54,13,45,8,216,23,239,13,8,40,106,27,210,103,37,16,25,158,109,15,41,4,190,1346
10613,5,4,4,6,6,3,3,4,4,4,5,6,4,3,6,3,3,3,4,3,4,4,4,3,55,23,18,-5,-20,8,134,6,158,21,8,24,78,27,62,103,18,16,9,158,63,24,32,4,210,1530
10614,5,5,3,4,4,6,2,2,3,5,3,5,3,6,5,6,2,6,2,6,2,5,4,6,61,30,23,2,9,8,170,8,162,11,11,31,95,27,114,103,24,16,7,158,96,12,26,4,235,1668
10615,4,1,6,6,6,3,1,1,6,3,5,6,6,3,5,3,1,3,6,3,1,6,6,3,98,51,-48,-3,-17,8,258,22,3,16,9,28,41,27,115,103,69,16,-17,158,96,20,11,4,211,1540
10616,4,2,1,3,3,3,2,2,1,4,2,5,2,3,3,3,2,3,1,3,1,1,2,3,64,32,35,2,10,8,144,2,186,19,15,21,89,27,112,103,2,16,13,158,73,35,30,4,249,1824
10617,6,4,3,6,6,4,4,2,2,1,1,5,5,4,6,4,4,4,2,4,5,1,3,4,53,40,40,0,2,8,249,37,206,14,13,25,97,27,93,103,50,16,22,158,82,40,33,4,215,1574
10618,1,3,4,1,1,1,3,3,4,4,4,1,5,1,1,1,3,1,4,1,3,4,4,1,106,42,46,16,51,8,250,26,215,8,8,43,105,27,224,103,54,16,17,158,110,18,39,4,213,1554
10619,1,6,4,1,1,4,6,6,4,1,4,1,5,4,1,4,6,4,4,4,5,1,5,4,100,-2,20,8,34,8,18,-23,146,21,13,35,73,27,190,103,-58,16,8,158,68,33,24,4,251,1840
10620,4,1,1,3,4,2,1,1,2,1,1,5,3,2,4,2,1,2,2,2,1,1,5,2,66,33,35,4,16,8,213,19,163,26,15,25,64,27,126,103,48,16,14,158,67,46,24,4,239,1716
10621,6,5,1,6,6,2,5,5,1,6,3,6,3,2,6,2,5,2,2,2,5,2,1,2,63,19,71,2,9,8,56,-10,269,14,12,21,98,27,107,103,-34,16,41,158,52,29,45,4,192,1364
10622,3,5,4,5,5,1,5,5,4,1,5,5,5,1,5,1,5,1,4,1,5,2,4,1,104,32,50,2,10,8,179,12,211,17,8,29,88,27,153,103,15,16,20,158,92,28,36,4,236,1678
10623,6,3,6,4,4,5,1,1,4,4,2,5,3,5,5,5,1,5,4,5,2,5,4,5,65,29,35,9,34,8,178,16,197,15,13,34,99,27,155,103,30,16,13,158,82,21,35,4,241,1732
10624,2,5,5,5,5,1,5,6,5,6,6,2,4,1,2,1,6,1,5,1,3,3,4,1,102,20,1,-1,-2,8,72,-11,96,12,8,28,59,27,135,103,-28,16,-1,158,67,24,25,4,237,1692
10625,1,6,2,4,3,3,6,5,1,4,6,2,1,3,2,3,6,3,1,3,5,6,2,3,106,16,35,3,17,8,38,-13,190,19,11,31,93,27,168,103,-45,16,15,158,56,24,28,4,239,1718
10626,6,6,6,5,5,3,6,6,6,2,3,6,6,3,6,3,6,3,6,3,6,2,6,3,59,8,-65,2,10,8,26,-28,-15,24,12,22,51,27,105,103,-41,16,-30,158,57,30,5,4,248,1814
10627,1,2,5,1,1,3,1,1,2,1,1,1,1,3,1,3,3,3,1,3,1,1,2,3,107,40,24,32,79,8,328,68,246,29,14,59,115,27,291,103,41,16,42,158,123,56,36,4,192,1366
10628,1,3,5,2,2,5,3,3,4,4,6,3,5,5,2,5,3,5,5,5,3,6,3,5,104,23,-8,6,23,8,112,-1,102,25,8,33,58,27,174,103,-6,16,-3,158,61,35,30,4,219,1594
10629,6,4,3,5,6,4,5,4,5,2,2,6,5,4,6,4,5,4,4,4,6,5,5,4,88,19,27,2,12,8,62,-9,149,22,15,27,64,27,144,103,-28,16,8,158,54,26,28,4,243,1756
10630,6,1,6,4,4,3,3,3,6,2,1,6,6,3,5,3,1,3,6,3,5,3,6,3,50,66,-49,1,5,8,291,36,8,18,15,23,52,27,94,103,97,16,-29,158,69,23,16,4,252,1852
10631,4,4,5,6,6,4,4,5,5,6,4,4,4,4,4,4,4,4,5,4,3,6,5,4,95,23,4,0,2,8,111,2,132,12,10,36,79,27,143,103,1,16,1,158,64,21,36,4,183,1258
10632,4,1,4,6,6,3,2,3,5,4,4,6,5,3,6,3,1,3,4,3,3,3,5,3,75,60,24,-6,-22,8,303,36,129,15,9,24,59,27,80,103,85,16,9,158,96,26,22,4,233,1644
10633,3,4,2,2,2,1,2,2,2,5,4,2,3,1,2,1,3,1,2,1,2,3,2,1,104,29,46,13,46,8,196,23,205,15,9,41,89,27,213,103,38,16,17,158,77,29,38,4,248,1808
10634,2,4,2,1,1,2,4,4,2,4,3,1,3,2,1,2,5,2,2,2,4,2,2,2,104,27,61,32,79,8,143,13,240,18,12,58,85,27,285,103,4,16,30,158,67,32,46,4,190,1350
10635,6,6,2,6,6,2,6,6,4,2,1,4,4,2,6,2,6,2,3,2,5,3,5,2,58,22,24,0,1,8,58,-9,138,14,12,31,69,27,102,103,-30,16,6,158,55,20,25,4,235,1672
10636,5,2,5,5,5,1,2,2,5,5,3,5,3,1,5,1,2,1,5,1,3,5,2,1,56,38,1,-1,-2,8,217,26,130,14,13,31,81,27,97,103,53,16,1,158,82,18,33,4,251,1836
10637,4,5,4,5,5,6,5,5,5,5,5,4,5,6,4,6,4,6,5,6,6,5,4,6,101,27,19,1,3,8,117,3,123,16,9,37,58,27,151,103,7,16,6,158,61,19,24,4,190,1344
10638,1,4,4,2,2,2,4,4,4,2,5,3,4,2,1,2,4,2,5,2,5,4,5,2,101,24,16,5,22,8,77,-10,127,21,12,30,66,27,170,103,-20,16,2,158,57,26,22,4,249,1826
10639,2,3,4,5,5,3,2,3,1,6,6,3,1,3,4,3,2,3,5,3,1,6,4,3,103,28,18,2,7,8,164,9,171,14,8,38,106,27,158,103,22,16,5,158,89,16,28,4,206,1478
10640,1,5,2,2,2,5,5,5,3,6,6,2,5,5,1,5,5,5,2,5,5,4,6,5,102,20,19,4,17,8,64,-12,124,19,9,33,58,27,165,103,-29,16,5,158,55,30,23,4,201,1426
